region,method,seed,fixed_reliability,M,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Alabama,DMDCA,5,0.998,3,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M3\DMDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 5 --fixed_reliability 0.998 --max_backup_level 3 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M3\DMDCA\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2639595956450010109,9276330312950731300,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,,,3,True,False,False,1.0,500,700,0.2,1478,1363,115,0.9221921516,56.2468706117,83132.8747640423,60612.8747640423,60.9925713603,0.957510906,0.861585853,24090.6777777778,7395.1333333333,0.0,720.0,53.9790754258,0.0666151407,0.1339627892,0.0080746848,0.0434843235,0.0116491068,5.765441927e-19,0.0,2374380973.81849,1742025.6594412986,533261237.9300333,391240.8201981169,7.420906995e-18,4.977475305e-17,1478,0,0.0,115,85,0,30,0.0778078484,0.0575101488,0.0,30,0.0202976996,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,MDCA,1,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 1 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed1,mdca,120,12.0,9.0,10394030818635337927,4171750591376932129,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",False,,,,,4,False,False,False,1.0,500,700,0.2,1442,1316,126,0.9126213592,57.5963831319,83053.9844761288,62267.9844761289,63.110930453,0.9494991414,0.8932129527,18681.2833333333,8834.6,0.0,1458.6,64.4861313869,0.063208854,0.1297632829,0.0080246539,0.0480626176,0.0071215825,0.0,0.0,1636713931.9654613,1243703.5957184357,0.0,0.0,0.0,0.0,1442,0,0.0,126,114,0,12,0.0873786408,0.0790568655,0.0,12,0.0083217753,4fd22837cb36ac6248863c20ebe04e2bb06930ac12c595c3ffd532d78d36cf0f
Alabama,MDCA,2,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 2 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed2,mdca,120,12.0,9.0,16757585547385223833,695001859979498450,e9b970547369bfe3c6268c5de4c9eb2d59b601ca027c81068239a49ab5109db1,"[9, 10, 9, 11, 11, 16, 11, 4, 6, 15, 14, 11, 12, 14, 11, 10, 11, 12, 12, 17, 12, 14, 8, 9, 13, 12, 10, 10, 10, 15, 14, 11, 14, 14, 13, 12, 10, 16, 10, 12, 11, 17, 11, 15, 15, 14, 10, 7, 14, 12, 9, 14, 13, 13, 17, 8, 12, 12, 7, 13, 15, 7, 12, 12, 9, 7, 6, 8, 13, 13, 13, 13, 17, 14, 11, 9, 9, 12, 14, 13, 10, 17, 12, 16, 11, 17, 16, 6, 9, 8, 11, 12, 13, 11, 11, 14, 12, 20, 9, 11, 11, 15, 10, 9, 19, 13, 12, 9, 9, 12, 21, 14, 18, 10, 17, 12, 12, 9, 11, 12]",False,,,,,4,False,False,False,1.0,500,700,0.2,1437,1306,131,0.9088378566,57.8364080078,83110.91830726,62328.91830726,63.6377628693,0.8464954714,0.8610571188,23839.5416666667,26338.0,0.2,1123.8,192.2481751825,0.0610192713,0.1229287349,0.0080173179,0.0457575998,0.0072443537,0.0,0.0,1630234634.4590745,1248265.4168905625,0.0,0.0,0.0,0.0,1437,0,0.0,131,114,0,17,0.0911621434,0.0793319415,0.0,17,0.0118302018,254d1ec19cc72ee455c57f3a92ee8e94faf7bac2a9b3307aace563bf33311f0f
Alabama,MDCA,3,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 3 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed3,mdca,120,12.0,9.0,8849697010647911005,1512138191858803878,f525e59b369e59b8a55fd65b95aac42a13d420159403165468d17b103fa88798,"[10, 10, 19, 9, 10, 8, 12, 13, 16, 9, 12, 6, 7, 14, 9, 13, 8, 18, 20, 13, 8, 9, 10, 12, 12, 11, 9, 11, 6, 11, 11, 9, 12, 16, 10, 10, 9, 6, 16, 11, 14, 12, 14, 10, 14, 7, 11, 6, 13, 14, 17, 12, 10, 7, 13, 13, 18, 11, 9, 21, 8, 7, 17, 10, 6, 15, 6, 9, 16, 7, 16, 12, 9, 19, 14, 13, 6, 12, 18, 11, 16, 10, 12, 15, 6, 8, 11, 10, 11, 19, 8, 10, 4, 17, 7, 9, 15, 8, 12, 16, 18, 16, 10, 11, 21, 14, 13, 7, 17, 13, 14, 13, 16, 16, 13, 12, 15, 10, 16, 17]",False,,,,,4,False,False,False,1.0,500,700,0.2,1428,1304,124,0.9131652661,57.2020824435,81684.5737292687,60899.5737292687,62.6415442709,0.9630376767,0.870379662,22682.1333333333,6468.0,0.0,245.6,47.2116788321,0.0628004577,0.1213800267,0.008005964,0.0471817865,0.0076127072,0.0,0.0,1635200116.3259213,1253987.8192683447,0.0,0.0,0.0,0.0,1428,0,0.0,124,113,0,11,0.0868347339,0.0791316527,0.0,11,0.0077030812,5935eefc2df6be40110f5c4b34d69c54aa08b11bf76c4dfb881eda507563b182
Alabama,MDCA,4,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 4 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed4,mdca,120,12.0,9.0,6687377319977448777,14461659717794429688,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",False,,,,,4,False,False,False,1.0,500,700,0.2,1460,1322,138,0.9054794521,56.1457817387,81972.8413384945,60888.8413384945,62.0066878506,0.938498084,0.8771115696,21262.0333333333,10641.0,0.0,1392.4,77.6715328467,0.0614373957,0.119362585,0.0080000085,0.0461193064,0.0073180807,0.0,0.0,1629933288.0987992,1232929.8699688346,0.0,0.0,0.0,0.0,1460,0,0.0,138,123,0,15,0.0945205479,0.0842465753,0.0,15,0.0102739726,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,MDCA,5,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 5 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\MDCA\seed5,mdca,120,12.0,9.0,2639595956450010109,15661431316179884377,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",False,,,,,4,False,False,False,1.0,500,700,0.2,1478,1335,143,0.9032476319,57.9309141251,85621.8910768307,63811.8910768307,64.1362479976,0.9570991417,0.8790410355,21052.6416666667,7466.8,0.0,724.0,54.502189781,0.0620829924,0.1275207192,0.008074804,0.0467735202,0.0072346682,0.0,0.0,1694247914.121316,1269099.5611395624,0.0,0.0,0.0,0.0,1478,0,0.0,143,120,0,23,0.0967523681,0.0811907984,0.0,23,0.0155615697,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,DMDCA,1,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 1 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,10394030818635337927,11316206820242904248,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",True,0.3,identical_active_pool,,,4,True,False,False,1.0,500,700,0.2,1442,1349,93,0.9355062413,56.5130368659,81491.7991605866,59892.7991605865,60.4090431139,0.9098168739,0.8755307864,21774.5944444445,15776.6,0.0666666667,1809.6,115.1576642336,0.0675534041,0.132509532,0.0080261371,0.0443663072,0.0117252054,5.391273664e-19,0.0,2298824341.137413,1704095.1379817738,546390316.7348034,405033.592835288,6.785478164e-18,4.821428797e-17,1442,0,0.0,93,75,0,18,0.0644937587,0.0520110957,0.0,18,0.012482663,4fd22837cb36ac6248863c20ebe04e2bb06930ac12c595c3ffd532d78d36cf0f
Alabama,DMDCA,2,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 2 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed2 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16757585547385223833,17051997858955821493,e9b970547369bfe3c6268c5de4c9eb2d59b601ca027c81068239a49ab5109db1,"[9, 10, 9, 11, 11, 16, 11, 4, 6, 15, 14, 11, 12, 14, 11, 10, 11, 12, 12, 17, 12, 14, 8, 9, 13, 12, 10, 10, 10, 15, 14, 11, 14, 14, 13, 12, 10, 16, 10, 12, 11, 17, 11, 15, 15, 14, 10, 7, 14, 12, 9, 14, 13, 13, 17, 8, 12, 12, 7, 13, 15, 7, 12, 12, 9, 7, 6, 8, 13, 13, 13, 13, 17, 14, 11, 9, 9, 12, 14, 13, 10, 17, 12, 16, 11, 17, 16, 6, 9, 8, 11, 12, 13, 11, 11, 14, 12, 20, 9, 11, 11, 15, 10, 9, 19, 13, 12, 9, 9, 12, 21, 14, 18, 10, 17, 12, 12, 9, 11, 12]",True,0.3,identical_active_pool,,,4,True,False,False,1.0,500,700,0.2,1437,1336,101,0.9297146834,56.1596858236,80701.4685285353,59138.4685285352,60.4052908148,0.872021277,0.8412590127,27236.4611111111,21958.3333333333,0.0,1354.5333333333,160.2798053528,0.0659803146,0.1308507491,0.0080210135,0.0423899134,0.0120007364,5.836513491e-19,0.0,2284061118.1037817,1709626.5854070222,546835741.5199708,409308.1897604571,7.766418745e-18,5.067243473e-17,1437,0,0.0,101,83,2,16,0.0702853166,0.0577592206,0.0013917884,16,0.0111343076,254d1ec19cc72ee455c57f3a92ee8e94faf7bac2a9b3307aace563bf33311f0f
Alabama,DMDCA,3,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 3 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,8849697010647911005,14077971488532982518,f525e59b369e59b8a55fd65b95aac42a13d420159403165468d17b103fa88798,"[10, 10, 19, 9, 10, 8, 12, 13, 16, 9, 12, 6, 7, 14, 9, 13, 8, 18, 20, 13, 8, 9, 10, 12, 12, 11, 9, 11, 6, 11, 11, 9, 12, 16, 10, 10, 9, 6, 16, 11, 14, 12, 14, 10, 14, 7, 11, 6, 13, 14, 17, 12, 10, 7, 13, 13, 18, 11, 9, 21, 8, 7, 17, 10, 6, 15, 6, 9, 16, 7, 16, 12, 9, 19, 14, 13, 6, 12, 18, 11, 16, 10, 12, 15, 6, 8, 11, 10, 11, 19, 8, 10, 4, 17, 7, 9, 15, 8, 12, 16, 18, 16, 10, 11, 21, 14, 13, 7, 17, 13, 14, 13, 16, 16, 13, 12, 15, 10, 16, 17]",True,0.3,identical_active_pool,,,4,True,False,False,1.0,500,700,0.2,1428,1345,83,0.9418767507,56.5496504934,80752.900904557,59005.900904557,60.0393315276,0.9491929969,0.8546691665,25431.2972222222,8890.6666666667,0.0,1723.8,64.895377129,0.0675452414,0.1289422893,0.008006432,0.0433729109,0.0124656823,5.971575981e-19,0.0,2330027626.303064,1732362.5474372222,563841950.6290021,419213.3461925666,7.846181804e-18,5.377019551e-17,1428,0,0.0,83,66,1,16,0.0581232493,0.0462184874,0.0007002801,16,0.0112044818,5935eefc2df6be40110f5c4b34d69c54aa08b11bf76c4dfb881eda507563b182
Alabama,DMDCA,4,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 4 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6687377319977448777,7815668856866322196,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,,,4,True,False,False,1.0,500,700,0.2,1460,1367,93,0.9363013699,56.0617712079,81850.1859634649,59649.1859634648,59.8757761254,0.9567080301,0.8567945813,24777.2583333333,7490.3333333333,0.4,560.0,54.6739659367,0.0660901631,0.1258820062,0.0080226747,0.0428008238,0.0118773474,5.428148989e-19,0.0,2325165210.7815204,1700925.5382454428,540252030.3597056,395209.9710019792,7.692945587e-18,5.409508967e-17,1460,0,0.0,93,74,1,18,0.0636986301,0.0506849315,0.0006849315,18,0.0123287671,4ab6f029b1698d2e4e8ed2165f577b64343c81c08c7720328bd36944b264ad51
Alabama,DMDCA,5,0.998,4,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 5 --fixed_reliability 0.998 --max_backup_level 4 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M4\DMDCA\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,2639595956450010109,10284031153424937908,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,,,4,True,False,False,1.0,500,700,0.2,1478,1367,111,0.9248985115,56.3124180854,83229.7539302097,60601.7539302096,60.8849699563,0.9658994062,0.8655317039,23403.9111111111,5935.1333333333,0.0,384.0,43.3221411192,0.0667908494,0.1306587079,0.0080805611,0.0433781761,0.011794105,5.688294061e-19,0.0,2416934235.886814,1768057.231811861,564812615.9412694,413176.7490426258,7.593223591e-18,5.357691625e-17,1478,0,0.0,111,84,0,27,0.0751014885,0.0568335589,0.0,27,0.0182679296,fdc88aaf812b0d7ecd37f42675c42e14464c34cec96f67dc21829e43b6e73bd3
Alabama,MDCA,1,0.998,5,D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M5\MDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --region Alabama --seed 1 --fixed_reliability 0.998 --max_backup_level 5 --out_dir D:\Study\Code_1\paper_data\m_sensitivity\Alabama\R0p998\M5\MDCA\seed1,mdca,120,12.0,9.0,10394030818635337927,8097091266125988495,fc9965c07e365791a2078e972ca9d51d2397b2d4003d615815392b9ad724a918,"[17, 14, 14, 14, 14, 16, 9, 16, 9, 6, 20, 8, 9, 10, 20, 7, 7, 15, 10, 15, 12, 8, 15, 7, 9, 12, 10, 7, 11, 12, 9, 5, 19, 12, 19, 7, 18, 16, 13, 11, 16, 11, 8, 15, 15, 8, 12, 15, 5, 12, 11, 16, 14, 8, 16, 16, 13, 15, 10, 10, 6, 19, 18, 15, 12, 15, 13, 12, 13, 12, 11, 8, 8, 19, 11, 11, 9, 14, 12, 14, 14, 14, 18, 11, 9, 13, 8, 14, 13, 8, 7, 14, 6, 18, 17, 16, 14, 10, 21, 9, 8, 14, 15, 13, 7, 16, 9, 5, 13, 13, 13, 11, 7, 5, 11, 10, 6, 11, 10, 11]",False,,,,,5,False,False,False,1.0,500,700,0.2,1442,1316,126,0.9126213592,57.5963831319,83053.9844761288,62267.9844761289,63.110930453,0.9494991414,0.8932129527,18681.2833333333,8834.6,0.0,1458.6,64.4861313869,0.063208854,0.1297632829,0.0080246539,0.0480626176,0.0071215825,0.0,0.0,1636713931.9654613,1243703.5957184357,0.0,0.0,0.0,0.0,1442,0,0.0,126,114,0,12,0.0873786408,0.0790568655,0.0,12,0.0083217753,4fd22837cb36ac6248863c20ebe04e2bb06930ac12c595c3ffd532d78d36cf0f
