region,method,base_method,seed,fixed_reliability,split_replica_count,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Arizona,DMDCA_V5,DMDCA,2,0.996,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V5\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 2 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V5\seed2 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,17371165153394102535,15423442377331635414,f818ce0a9b7ae042394d7ffcafbed9c1dd8c3879b8dbb8fb57c8ed1f23bf9f95,"[11, 7, 10, 13, 11, 10, 7, 10, 16, 6, 10, 9, 10, 9, 12, 13, 14, 12, 9, 11, 18, 6, 7, 8, 7, 8, 11, 9, 14, 14, 8, 17, 10, 9, 8, 12, 10, 12, 11, 11, 11, 9, 11, 11, 11, 14, 11, 9, 15, 14, 16, 14, 14, 14, 11, 12, 9, 7, 12, 15, 11, 14, 10, 12, 8, 12, 10, 10, 13, 9, 15, 19, 18, 21, 18, 10, 9, 12, 14, 11, 12, 9, 14, 10, 19, 8, 5, 15, 9, 15, 13, 9, 11, 12, 8, 9, 10, 19, 15, 11, 17, 11, 14, 14, 12, 14, 14, 18, 17, 12, 16, 13, 13, 16, 9, 15, 12, 6, 15, 15]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1422,1400,22,0.9845288326,46.6894098422,66392.3407956547,38582.3407956547,47.4231005683,0.4438823598,0.3647392022,237741.1444444445,208122.4666666667,0.0,2102.4,662.810403397,0.0745988092,0.1362957445,0.0081390674,0.0424917893,0.0184249656,7.1650275e-19,0.0,2967247214.603096,2119462.2961450685,977059784.7649946,697899.8462607104,8.219823059e-18,4.868650144e-17,1422,0,0.0,22,0,0,22,0.0154711674,0.0,0.0,22,0.0154711674,add7b226817af3e7597938d4de55886cba5d4a76f032c18c2a26f99d50a78285
Arizona,MDCA,MDCA,3,0.996,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\MDCA\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\MDCA\seed3,mdca,120,12.0,9.0,6768744189916696028,18185845460186161846,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",False,,,,,2,False,False,False,1.0,500,700,0.2,1481,1466,15,0.9898717083,48.8783418805,72388.8243250728,49818.8243250728,49.3784613404,0.4489941455,0.4514891209,205519.5666666666,206454.4,0.0,2099.2,657.498089172,0.0645724725,0.129947522,0.0080855126,0.0472852575,0.0092017024,0.0,0.0,1964189321.844408,1339829.0053508922,0.0,0.0,0.0,0.0,1481,0,0.0,15,0,0,15,0.0101282917,0.0,0.0,15,0.0101282917,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,DMDCA_V2,DMDCA,3,0.996,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V2\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V2\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6768744189916696028,18087234375462464239,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1481,1464,17,0.9885212694,44.7798581963,66318.9699887669,43785.9699887669,45.2998428885,0.4161159839,0.4190093962,217689.2777777778,218773.4,0.0,2099.2,696.7305732484,0.0699153367,0.1376350718,0.0080847787,0.0437965158,0.0146049967,5.26697121e-19,0.0,2603799661.635567,1778551.6814450596,589004142.5753242,402325.2339995384,6.583600188e-18,4.324529878e-17,1481,0,0.0,17,0,0,17,0.0114787306,0.0,0.0,17,0.0114787306,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,DMDCA_V3,DMDCA,3,0.996,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V3\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V3\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6768744189916696028,10209631735276564424,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1481,1459,22,0.9851451722,42.6758060328,63202.8687345405,39943.8687345405,43.3193068777,0.3854423326,0.3940853493,227027.9791666666,230266.4,0.2,2099.2,733.3324840764,0.07103945,0.1365277444,0.0080851362,0.042704237,0.0158486548,1.138449437e-19,0.0,2781424418.279193,1906390.9652359101,773622202.6928134,530241.4000636144,1.435804482e-18,4.795661e-18,1481,0,0.0,22,0,0,22,0.0148548278,0.0,0.0,22,0.0148548278,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,DMDCA_V4,DMDCA,3,0.996,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V4\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V4\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6768744189916696028,3915757677227757507,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1481,1459,22,0.9851451722,44.5207352432,65935.2088951227,40016.2088951227,45.1920554456,0.3890223931,0.3934615499,227261.7083333333,228925.0,0.4,2073.6,729.0605095541,0.0724617824,0.138274608,0.0080848253,0.0416717684,0.0173315736,4.384367935e-19,0.0,2997366604.5297384,2054397.9469018085,958916418.2600081,657242.2332145361,5.254543071e-18,3.71560046e-17,1481,0,0.0,22,0,0,22,0.0148548278,0.0,0.0,22,0.0148548278,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,DMDCA_V5,DMDCA,3,0.996,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V5\seed3,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 3 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V5\seed3 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,6768744189916696028,3531548634300493302,4dd31115ff65b2f48495b908efcd0ed7b782ea706500412cf036968336fe97ad,"[8, 12, 15, 13, 14, 9, 10, 11, 15, 9, 9, 15, 19, 13, 15, 12, 12, 7, 9, 11, 11, 17, 15, 13, 12, 14, 16, 7, 18, 10, 7, 13, 14, 14, 14, 15, 12, 8, 14, 15, 10, 11, 11, 14, 7, 14, 11, 5, 14, 13, 9, 13, 17, 19, 14, 12, 7, 10, 13, 7, 20, 14, 13, 9, 11, 14, 12, 11, 12, 18, 12, 7, 10, 14, 13, 13, 16, 13, 14, 11, 9, 13, 8, 10, 19, 17, 12, 15, 11, 8, 16, 14, 11, 22, 13, 15, 16, 12, 13, 15, 14, 8, 7, 11, 8, 19, 11, 10, 15, 11, 9, 16, 16, 14, 5, 8, 17, 11, 9, 8]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1481,1459,22,0.9851451722,46.3105211178,68585.8817754064,39915.8817754064,47.0088291812,0.401649664,0.3929351319,227458.95,224193.7333333333,0.4666666667,2099.2,713.9927813163,0.0730406148,0.1409038872,0.008082521,0.0412483485,0.0178525654,7.344930962e-19,0.0,3075621521.4614735,2108033.942057213,1037702177.484452,711242.0681867389,8.461707168e-18,5.299107998e-17,1481,0,0.0,22,0,0,22,0.0148548278,0.0,0.0,22,0.0148548278,23b763d263fa3ae8bf36c031e93bdaebefde198ccc2de37568bcd3286d71b1b3
Arizona,MDCA,MDCA,4,0.996,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\MDCA\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\MDCA\seed4,mdca,120,12.0,9.0,18161765676341238694,14420759781778004277,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",False,,,,,2,False,False,False,1.0,500,700,0.2,1495,1471,24,0.9839464883,50.7927579818,75935.1731827777,52911.1731827777,51.6214637544,0.503415634,0.4451815347,208209.1666666666,186355.4,0.0,2086.4,593.4885350318,0.065567657,0.1276136145,0.0080741193,0.048232823,0.0092607148,0.0,0.0,1976853518.667584,1343884.1051445166,0.0,0.0,0.0,0.0,1495,0,0.0,24,0,0,24,0.0160535117,0.0,0.0,24,0.0160535117,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
Arizona,DMDCA_V2,DMDCA,4,0.996,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V2\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V2\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,18161765676341238694,9982702643186365209,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1495,1463,32,0.9785953177,46.3933592246,69358.0720408142,46514.0720408141,47.4081148604,0.460367134,0.4089721933,221797.6055555556,202510.4,0.1333333333,2086.4,644.9375796178,0.0708770234,0.1358916691,0.0080800154,0.0445430674,0.0147855913,5.904937054e-19,0.0,2616188540.4237957,1788235.5026820202,593670152.320391,405789.5777993104,7.337742843e-18,4.633586586e-17,1495,0,0.0,32,0,0,32,0.0214046823,0.0,0.0,32,0.0214046823,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
Arizona,DMDCA_V3,DMDCA,4,0.996,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V3\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V3\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,18161765676341238694,3422338492954534737,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1495,1464,31,0.979264214,44.2848219517,66205.8088177657,42344.8088177657,45.2225470067,0.4327380178,0.3858988028,230456.4583333333,212878.9,0.0,2086.4,677.9582802548,0.0724907288,0.1365048528,0.0080797649,0.0428443293,0.0164364244,1.691473881e-19,0.0,2899742190.550059,1980698.217588838,850819235.7422194,581160.6801517892,1.906795585e-18,7.893929869e-18,1495,0,0.0,31,0,0,31,0.020735786,0.0,0.0,31,0.020735786,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
Arizona,DMDCA_V4,DMDCA,4,0.996,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V4\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V4\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,18161765676341238694,9674260753106199870,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1495,1458,37,0.9752508361,46.2503555339,69144.2815231247,43045.2815231247,47.4240614013,0.4420120317,0.387861682,229719.84,209398.6,0.0,2086.4,666.874522293,0.0730469933,0.13914511,0.0080862784,0.0426057989,0.0170783199,3.691344022e-19,0.0,2994306023.7682476,2053707.8352319943,939929100.9997492,644670.1652947526,4.477954132e-18,3.429231222e-17,1495,0,0.0,37,0,0,37,0.0247491639,0.0,0.0,37,0.0247491639,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
Arizona,DMDCA_V5,DMDCA,4,0.996,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V5\seed4,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 4 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\DMDCA_V5\seed4 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,18161765676341238694,6792717712743687040,eb778035eccc50dd61851e611dcf76fea4c13140421f2db3d3f97b843f8afc16,"[12, 13, 7, 11, 16, 15, 12, 17, 11, 15, 17, 11, 12, 18, 14, 10, 12, 16, 15, 11, 10, 12, 17, 14, 12, 9, 5, 12, 13, 13, 14, 7, 10, 15, 18, 13, 11, 6, 12, 16, 13, 12, 13, 15, 7, 11, 14, 16, 11, 19, 5, 11, 16, 9, 10, 13, 15, 13, 11, 15, 13, 8, 13, 16, 12, 19, 17, 14, 14, 17, 10, 14, 14, 13, 12, 12, 13, 11, 11, 11, 14, 13, 8, 6, 16, 8, 15, 11, 16, 12, 13, 11, 14, 13, 16, 9, 12, 20, 13, 10, 10, 10, 14, 7, 11, 17, 15, 10, 10, 14, 8, 11, 10, 10, 12, 14, 11, 16, 9, 9]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1495,1458,37,0.9752508361,48.0323850534,71808.4156548252,43265.4156548252,49.2513138922,0.4486725802,0.3903981475,228767.9694444445,206899.0666666667,0.0,2086.4,658.9142250531,0.0732157736,0.1373083023,0.0080784465,0.0425760215,0.0173132957,6.603371256e-19,0.0,3018079463.7660375,2070013.3496337705,986978795.4482303,676940.1889219687,7.855852375e-18,5.2041023e-17,1495,0,0.0,37,0,0,37,0.0247491639,0.0,0.0,37,0.0247491639,589bee29ee5dd0398de9f236b81efee6d4c387c6b40496dac6bd9b1521b76a62
Arizona,MDCA,MDCA,5,0.996,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\MDCA\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 5 --fixed_reliability 0.996 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p996\MDCA\seed5,mdca,120,12.0,9.0,3085882863418775560,8179750290924396156,6e5dca1c515ff537c908fc097d543d0e20d8ef5899d5b38e36633279a26e125e,"[17, 9, 15, 15, 9, 13, 8, 11, 16, 12, 15, 11, 9, 18, 13, 19, 18, 11, 12, 14, 11, 8, 5, 11, 14, 6, 5, 13, 8, 14, 16, 13, 17, 11, 9, 13, 8, 13, 11, 11, 7, 16, 18, 15, 13, 11, 7, 11, 12, 13, 12, 11, 12, 13, 11, 15, 13, 12, 14, 8, 11, 11, 16, 13, 7, 15, 11, 11, 17, 10, 10, 11, 4, 9, 6, 13, 12, 11, 12, 9, 10, 15, 9, 14, 6, 15, 17, 15, 14, 8, 14, 21, 10, 12, 12, 11, 9, 7, 22, 11, 8, 12, 10, 10, 7, 10, 8, 11, 13, 13, 11, 12, 15, 6, 14, 18, 10, 10, 7, 13]",False,,,,,2,False,False,False,1.0,500,700,0.2,1415,1404,11,0.9922261484,45.0464967449,63740.7928940481,42264.7928940481,45.3994251382,0.4303582046,0.4082904131,223911.7833333333,215561.0,0.2,2584.0,686.5,0.0639486034,0.1279497996,0.0080475286,0.0472977176,0.0086033572,0.0,0.0,1804547103.5957563,1285289.9598260373,0.0,0.0,0.0,0.0,1415,0,0.0,11,0,0,11,0.0077738516,0.0,0.0,11,0.0077738516,418ec517aae99d94ab57f4945050930b9ab468b839c3ccbdb10725510a87c685
